N, Prob, K, t1, t2, t3, total_time, distance
500, 1.18e-04, 1.77e-05, 75.000000, 75.000000 
500, 1.21e-04, 1.76e-05, 75.000000, 75.000000 
500, 1.19e-04, 2.08e-05, 75.000000, 75.000000 
1000, 2.15e-04, 1.92e-05, 75.000000, 75.000000 
1000, 2.16e-04, 2.13e-05, 75.000000, 75.000000 
1000, 2.23e-04, 2.33e-05, 75.000000, 75.000000 
2000, 4.62e-04, 1.94e-05, 75.000000, 75.000000 
2000, 4.56e-04, 1.87e-05, 75.000000, 75.000000 
2000, 4.54e-04, 2.01e-05, 75.000000, 75.000000 
4000, 1.04e-03, 2.06e-05, 75.000000, 75.000000 
4000, 9.73e-04, 1.96e-05, 75.000000, 75.000000 
4000, 1.02e-03, 2.13e-05, 75.000000, 75.000000 
6000, 1.54e-03, 2.08e-05, 75.000000, 75.000000 
6000, 1.55e-03, 2.21e-05, 75.000000, 75.000000 
6000, 1.52e-03, 2.06e-05, 75.000000, 75.000000 
8000, 2.11e-03, 2.29e-05, 75.000000, 75.000000 
8000, 2.06e-03, 2.07e-05, 75.000000, 75.000000 
8000, 2.06e-03, 2.30e-05, 75.000000, 75.000000 
10000, 2.77e-03, 2.07e-05, 75.000000, 75.000000 
10000, 2.73e-03, 2.18e-05, 75.000000, 75.000000 
10000, 2.77e-03, 2.08e-05, 75.000000, 75.000000 
20000, 1.04e-02, 2.21e-05, 75.000000, 75.000000 
20000, 1.05e-02, 2.26e-05, 75.000000, 75.000000 
20000, 1.04e-02, 2.25e-05, 75.000000, 75.000000 
30000, 2.43e-02, 2.15e-05, 75.000000, 75.000000 
30000, 2.43e-02, 2.00e-05, 75.000000, 75.000000 
30000, 2.43e-02, 2.05e-05, 75.000000, 75.000000 
40000, 5.06e-02, 2.08e-05, 75.000000, 75.000000 
40000, 5.07e-02, 2.05e-05, 75.000000, 75.000000 
40000, 5.04e-02, 2.25e-05, 75.000000, 75.000000 
50000, 9.86e-02, 2.12e-05, 75.000000, 75.000000 
50000, 9.86e-02, 2.09e-05, 75.000000, 75.000000 
50000, 9.86e-02, 2.11e-05, 75.000000, 75.000000 
60000, 1.79e-01, 2.29e-05, 75.000000, 75.000000 
60000, 1.80e-01, 2.35e-05, 75.000000, 75.000000 
60000, 1.80e-01, 2.56e-05, 75.000000, 75.000000 
