N, Prob, K, t1, t2, t3, total_time, distance
500, 4.20e-05, 1.14e-05, 75.000000, 75.000000 
500, 4.25e-05, 1.03e-05, 75.000000, 75.000000 
500, 4.03e-05, 1.15e-05, 75.000000, 75.000000 
1000, 1.63e-04, 1.17e-05, 75.000000, 75.000000 
1000, 1.58e-04, 1.17e-05, 75.000000, 75.000000 
1000, 1.55e-04, 1.15e-05, 75.000000, 75.000000 
2000, 5.79e-04, 1.65e-05, 75.000000, 75.000000 
2000, 5.86e-04, 1.33e-05, 75.000000, 75.000000 
2000, 5.82e-04, 1.26e-05, 75.000000, 75.000000 
4000, 2.88e-03, 1.67e-05, 75.000000, 75.000000 
4000, 2.36e-03, 1.74e-05, 75.000000, 75.000000 
4000, 2.36e-03, 1.90e-05, 75.000000, 75.000000 
6000, 1.49e-02, 2.81e-05, 75.000000, 75.000000 
6000, 1.49e-02, 2.87e-05, 75.000000, 75.000000 
6000, 1.49e-02, 2.87e-05, 75.000000, 75.000000 
8000, 2.35e-02, 3.47e-05, 75.000000, 75.000000 
8000, 2.31e-02, 3.50e-05, 75.000000, 75.000000 
8000, 2.30e-02, 3.71e-05, 75.000000, 75.000000 
10000, 3.34e-02, 3.70e-05, 75.000000, 75.000000 
10000, 3.33e-02, 4.16e-05, 75.000000, 75.000000 
10000, 3.33e-02, 4.59e-05, 75.000000, 75.000000 
20000, 1.15e-01, 5.94e-05, 75.000000, 75.000000 
20000, 1.15e-01, 5.90e-05, 75.000000, 75.000000 
20000, 1.16e-01, 6.05e-05, 75.000000, 75.000000 
30000, 2.51e-01, 9.23e-05, 75.000000, 75.000000 
30000, 2.52e-01, 9.28e-05, 75.000000, 75.000000 
30000, 2.51e-01, 9.50e-05, 75.000000, 75.000000 
40000, 4.14e-01, 1.18e-04, 75.000000, 75.000000 
40000, 4.15e-01, 1.20e-04, 75.000000, 75.000000 
40000, 4.14e-01, 1.19e-04, 75.000000, 75.000000 
50000, 6.04e-01, 1.42e-04, 75.000000, 75.000000 
50000, 5.93e-01, 1.45e-04, 75.000000, 75.000000 
50000, 6.03e-01, 1.45e-04, 75.000000, 75.000000 
60000, 7.26e-01, 2.78e-04, 75.000000, 75.000000 
60000, 7.33e-01, 1.49e-04, 75.000000, 75.000000 
60000, 7.33e-01, 1.54e-04, 75.000000, 75.000000 
