N, Prob, K, t1, t2, t3, total_time, distance
500, 1.28e-04, 2.08e-05, 75.000000, 75.000000 
500, 1.26e-04, 2.01e-05, 75.000000, 75.000000 
500, 1.26e-04, 2.00e-05, 75.000000, 75.000000 
1000, 2.55e-04, 2.13e-05, 75.000000, 75.000000 
1000, 2.55e-04, 2.13e-05, 75.000000, 75.000000 
1000, 2.53e-04, 2.13e-05, 75.000000, 75.000000 
2000, 7.34e-04, 2.36e-05, 75.000000, 75.000000 
2000, 7.33e-04, 2.30e-05, 75.000000, 75.000000 
2000, 7.32e-04, 2.35e-05, 75.000000, 75.000000 
4000, 1.43e-03, 2.35e-05, 75.000000, 75.000000 
4000, 1.43e-03, 2.38e-05, 75.000000, 75.000000 
4000, 1.43e-03, 2.48e-05, 75.000000, 75.000000 
6000, 2.13e-03, 2.52e-05, 75.000000, 75.000000 
6000, 2.13e-03, 2.49e-05, 75.000000, 75.000000 
6000, 2.12e-03, 2.53e-05, 75.000000, 75.000000 
8000, 2.78e-03, 2.50e-05, 75.000000, 75.000000 
8000, 2.79e-03, 2.52e-05, 75.000000, 75.000000 
8000, 2.79e-03, 2.49e-05, 75.000000, 75.000000 
10000, 3.45e-03, 2.49e-05, 75.000000, 75.000000 
10000, 3.45e-03, 2.50e-05, 75.000000, 75.000000 
10000, 3.46e-03, 2.52e-05, 75.000000, 75.000000 
20000, 9.98e-03, 2.55e-05, 75.000000, 75.000000 
20000, 9.98e-03, 2.55e-05, 75.000000, 75.000000 
20000, 1.00e-02, 2.53e-05, 75.000000, 75.000000 
30000, 2.21e-02, 2.58e-05, 75.000000, 75.000000 
30000, 2.22e-02, 2.72e-05, 75.000000, 75.000000 
30000, 2.22e-02, 2.68e-05, 75.000000, 75.000000 
40000, 3.04e-02, 2.61e-05, 75.000000, 75.000000 
40000, 3.03e-02, 2.76e-05, 75.000000, 75.000000 
40000, 3.04e-02, 2.67e-05, 75.000000, 75.000000 
50000, 5.20e-02, 2.68e-05, 75.000000, 75.000000 
50000, 5.21e-02, 2.81e-05, 75.000000, 75.000000 
50000, 5.22e-02, 2.81e-05, 75.000000, 75.000000 
60000, 8.47e-02, 2.72e-05, 75.000000, 75.000000 
60000, 8.48e-02, 2.74e-05, 75.000000, 75.000000 
60000, 8.48e-02, 2.58e-05, 75.000000, 75.000000 
